f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71
1241,1.265886788,81.35655543,-98.45453387,5.138335924,75.47908781,-136.5627906,72.7779765,21.07330547,1075.789994,-10.16845897,63.04659534,63.43254084,74.6625439,86.29213723,1.836862305,59.97009964,-26.06125282,65.29718531,78.86164719,86.24918652,80.62409108,0.976445037,65.23706703,-4.247504421,64.09214755,72.61046924,76.92927328,74.0551047,2.379374541,156.2408864,-159.1718626,3.159313115,70.21698011,-253.0869336,81.61855515,14.04341048,286.3921468,-30.8226897,21.01279905,90.00223326,42.02457989,94.93710669,4.616515587,178.9683334,-7.095712999,70.50438337,93.70446568,87.91412543,81.80397196,0.86579508,34.00766818,-165.1907664,3.722600767,88.2946108,-274.7987373,80.68997404,2.615660091,121.0715469,-200.6692482,2.18270338,85.19915534,-821.0934853,87.28477898,1.996602405,94.97776235,-198.5295362,3.564101727,76.71328684,-221.8951312,81.38000022
1242,1.329466336,81.64109828,-104.3812043,4.707322363,76.30216816,-102.6919389,72.21742408,21.58469806,1079.92666,-13.42277705,65.34998204,62.32886551,73.20036217,80.72114476,1.853351761,60.23571637,-27.0355003,62.91464028,71.93128714,72.50314407,78.88394885,1.088389283,65.49953372,-16.5808455,53.25925787,78.47462042,75.14502628,68.4542227,2.563189532,156.5005575,-161.5376609,3.03933313,63.06663575,-228.6655767,78.22363171,14.42359684,288.3677022,-48.8083604,15.63560476,79.80275276,36.61326459,72.91319603,4.96520222,179.8936666,-8.604493635,70.9535679,93.93166125,80.91305447,80.30936324,0.90221459,34.1211085,-159.1376386,3.294898991,88.69496865,-239.1145672,81.45351481,2.844176538,121.3968356,-193.9294187,2.092361796,89.60136019,-778.5187724,87.88729396,2.071902302,95.18028514,-194.9578672,3.638730013,82.12019166,-210.2060817,82.29831026
1244,1.483907557,82.18494822,-80.43684497,7.71918961,72.95488943,-68.68870233,79.09104749,24.32538898,1088.437996,-2.388873224,73.12670491,74.42174995,76.88952802,88.96174484,1.957149503,60.78233299,-7.454408482,62.64457677,78.66965567,50.3439929,86.62276342,1.388081974,66.06366679,-12.02306228,53.1162621,83.579407,75.45166073,74.63151162,3.15949892,157.2801554,-133.4657442,4.293992434,75.19980695,-200.6477074,86.34914395,14.18895035,292.2406657,-52.99735905,11.23948525,67.7742671,3.789830817,69.01399006,5.394336939,181.6439997,-1.612244789,71.45129702,94.19794186,80.4332111,80.92118338,0.949058792,34.37928403,-152.4186719,4.028434888,93.4196601,-218.2769584,84.15595173,2.350217886,121.7956098,-227.5641921,0.243206267,65.54491318,-421.6449098,50.09505537,2.172915163,95.70491358,-174.0702307,3.439852004,87.60584964,-262.831472,83.27802597
1245,1.588648717,82.48179398,-84.17533862,7.571843785,73.14939337,-66.05229178,80.27054496,26.56169063,1092.824666,-2.226843166,73.81920768,75.08566582,84.56005555,90.93651971,2.159175784,61.12024968,-1.336396611,64.15302529,79.74199814,54.94412535,90.71332035,1.499567695,66.34066671,-14.06421247,49.39031997,83.8895609,75.64396515,75.70933839,3.384547937,157.8062093,-138.0445117,4.089614387,76.06079871,-192.9762328,83.63737826,13.70034202,293.9439809,-57.10915355,7.504064361,63.27443099,-21.65166718,64.25024102,5.708237676,182.4933329,-16.2990677,63.67182838,94.50453045,80.45083972,83.82867412,0.992146592,34.52557576,-139.0311099,4.311286194,93.53301442,-234.4699545,87.04325325,2.371183467,122.1214124,-250.5782516,1.130120399,66.60396281,-317.215384,61.94120037,2.204927404,96.00385157,-189.2564,2.931936307,87.57750498,-288.3264837,81.28551239
1247,1.711682494,82.94740906,-97.76011418,7.46230234,74.2869144,-59.13127856,81.28314054,29.00310501,1101.227336,-5.759570885,71.79410579,75.9342639,89.13108501,86.56626435,2.41743028,61.79448318,-5.730783692,63.70677089,81.76025999,79.00586771,88.86644503,1.280276195,66.60393346,-47.13402098,40.86700893,80.11634153,51.52735157,45.76230289,3.383397146,158.6368663,-168.4855831,2.234680159,63.51604309,-186.8304264,68.97416903,13.10803171,297.3982656,-45.48481763,8.299223147,63.71540726,-54.49268995,71.33280902,5.615638921,184.0736659,-33.18986717,57.58867621,78.92284794,61.34948908,69.57458237,1.010359427,34.79187241,-171.9005301,3.182658459,87.3786989,-249.1868993,76.44980312,2.235640914,122.6512243,-376.0167977,0.647702367,61.21671804,-292.9701655,58.4417736,2.364515702,96.62096456,-162.4783368,2.987093094,87.94169349,-292.1971654,86.07364324
1248,1.873797377,83.21491725,-73.96083055,7.786687827,74.81424286,-54.92079552,87.08763972,30.1871777,1105.85367,0,73.22919454,76.72296041,87.96492966,87.73707543,2.599328733,62.18943316,-0.281549219,68.16159753,82.27381554,84.75479811,91.09147739,1.208203323,66.61606674,-39.22220866,41.50805612,74.86558004,32.52153614,53.52794004,3.724474612,159.2131042,-137.3594253,3.623722132,65.14353582,-197.0984034,81.68409556,12.9788038,299.0907806,-54.09593994,1.22334178,63.61397363,-54.91294386,71.43515175,5.784087646,185.0323329,-15.27640467,58.78621826,79.00611721,50.80781313,77.07695481,1.038094112,34.9368056,-154.4753592,3.296731984,87.39453698,-239.7258535,82.62185266,2.26965402,122.9235827,-361.3449996,0.150862667,60.75117832,-304.8072087,64.59618595,2.425649625,96.9167038,-155.0248221,3.151179831,94.37784732,-278.4879343,87.79782349
1250,1.931867699,83.73920822,-93.5850817,5.510562701,66.77344313,-53.22834116,66.44987704,29.99808477,1114.353337,-21.94214061,63.15308136,75.07531787,79.38588994,72.20746391,2.960563918,63.05128314,-0.707877173,75.1224002,83.51436899,90.79832747,93.50644761,1.199640195,66.73893331,-48.13111055,45.0032726,66.55125459,31.07464569,55.44084543,3.856674908,160.2917618,-162.0893714,1.34790422,63.98884536,-196.2103824,54.87534468,11.829622,302.0390198,-82.7519652,2.8437287,53.87620308,-58.0602355,58.34973344,5.295154762,186.4756658,-38.95772494,53.25344481,71.31341887,42.43090018,57.27767408,1.03775081,35.2193737,-170.8309895,2.502688843,85.3469265,-250.9670438,66.14084423,1.990798519,123.501959,-391.278879,0.363662798,55.72196034,-389.0734409,46.65236697,2.34192138,97.57255046,-194.2730653,2.143290811,93.18664707,-284.9311853,66.64313173
1251,2.052221036,83.99662272,-67.41848581,7.257597166,73.5943911,-61.3544371,77.28457334,29.50517525,1118.027336,-17.2421612,60.35794925,80.23226565,65.67989463,74.70182134,3.124684773,63.50419985,-10.0360536,68.98693557,87.89060434,91.43786749,94.20922777,1.286241928,66.81133321,-22.72392449,50.48816511,67.46117377,47.44578176,64.80251971,3.266841424,160.5546432,-190.6653002,-1.308018584,61.12879235,-172.2058025,41.83739482,12.39914464,303.958665,-58.46632671,10.24498248,57.61042675,-60.51704912,75.18558763,5.220009755,187.2173325,-25.6845775,52.01071596,72.17357761,41.41073217,64.76272658,0.951971035,35.3261556,-196.5615755,0.697855608,75.70604981,-279.9928689,50.92921546,1.779955423,123.7897341,-390.6348759,0.32306097,55.77269269,-452.8933889,47.02487899,2.279944373,97.86995112,-205.0476315,1.697621066,93.12384068,-337.5695293,70.49092388
1251,2.052221036,83.99662272,-67.41848581,7.257597166,73.5943911,-61.3544371,77.28457334,29.50517525,1118.027336,-17.2421612,60.35794925,80.23226565,65.67989463,74.70182134,3.124684773,63.50419985,-10.0360536,68.98693557,87.89060434,91.43786749,94.20922777,1.286241928,66.81133321,-22.72392449,50.48816511,67.46117377,47.44578176,64.80251971,3.266841424,160.5546432,-190.6653002,-1.308018584,61.12879235,-172.2058025,41.83739482,12.39914464,303.958665,-58.46632671,10.24498248,57.61042675,-60.51704912,75.18558763,5.220009755,187.2173325,-25.6845775,52.01071596,72.17357761,41.41073217,64.76272658,0.951971035,35.3261556,-196.5615755,0.697855608,75.70604981,-279.9928689,50.92921546,1.779955423,123.7897341,-390.6348759,0.32306097,55.77269269,-452.8933889,47.02487899,2.279944373,97.86995112,-205.0476315,1.697621066,93.12384068,-337.5695293,70.49092388
1252,2.066506156,84.24520365,-85.17189807,5.551876834,75.44721211,-70.62998401,68.81268074,28.73249446,1121.244002,-18.23539944,59.55032575,67.85825533,51.4174896,73.71027997,2.974794269,63.83656654,-41.45788512,53.88746379,76.99396221,82.03732696,59.55926266,1.258704832,66.88053309,-41.9306956,47.92800563,66.52193978,59.7522386,56.62179307,2.733278441,160.8294871,-199.2289923,-1.369326144,58.77460188,-151.4771686,40.7877727,12.89942545,305.8900625,-68.51867495,11.26640373,58.44823648,-50.73475271,76.85109654,5.071335609,187.9719991,-32.79427469,51.85592127,72.76576998,45.91329091,63.06874885,0.88517106,35.42917913,-211.8719095,0.281139278,68.7594553,-295.34413,53.69809939,1.514542339,124.0227791,-401.0957451,-0.730674525,51.88766312,-500.2410622,41.58278078,2.290133847,98.17868907,-213.6147731,2.480302389,93.15071735,-414.8737125,77.03951732
1256,1.032364041,84.82438354,-104.1174052,-5.219290367,56.28540107,-48.19563485,42.8974397,0.69640934,1122.190002,-84.88003697,40.62865877,39.78566539,17.99170636,24.55333654,2.717243154,65.45564969,-39.6176112,52.02904429,79.03887852,44.27979635,57.59044854,0.640744822,67.13993301,-41.89186263,50.05579524,53.43760956,25.17045107,53.47900961,-0.121704326,161.0862437,-157.214495,-6.340712217,50.34810905,-94.52062945,33.44150345,9.706471423,311.6569448,-67.3948127,10.47773026,50.69357845,5.498489835,57.53212166,2.871444475,190.4366659,-54.18347012,51.21359153,45.7823983,34.98449395,43.1098419,0.337164821,35.64202372,-131.5652926,-3.500198511,42.5963919,-112.3380929,43.87938343,-0.507010346,124.2943665,-227.8098276,-3.459896672,27.79055765,-230.1781841,29.24447452,1.151817993,98.8380338,-130.4921389,-1.509472993,75.06996828,-173.0077661,47.90234883
1257,0.482015806,84.81208089,-138.097265,-11.13408296,54.66172524,-26.75184548,30.40601922,-8.544297646,1120.252004,-98.44282982,35.20358183,34.09554207,17.35577712,18.21543427,2.335076216,65.74521637,-73.25915383,43.93081351,71.6563588,49.96531679,42.79809305,0.158570401,67.12619972,-98.62741546,36.98274266,43.83897694,26.00296952,30.59602637,-0.866182356,160.9995885,-170.258746,-6.097448394,43.28446778,-90.36416052,27.58421533,8.206349113,312.7982279,-103.8029227,5.67410596,50.18274986,9.748927406,43.37556516,1.872860575,190.7939992,-86.30873015,44.1729341,38.65546345,39.41309386,30.67371445,0.164093684,35.6589222,-156.156263,-5.439528609,35.39255863,-75.71952501,32.36259936,-1.125146732,124.1970655,-228.789913,-3.815649488,32.92929756,-179.6828879,22.15683256,0.676421529,98.87977091,-163.5268016,-4.253553109,65.20825786,-83.64165265,32.78061668
1257,0.482015806,84.81208089,-138.097265,-11.13408296,54.66172524,-26.75184548,30.40601922,-8.544297646,1120.252004,-98.44282982,35.20358183,34.09554207,17.35577712,18.21543427,2.335076216,65.74521637,-73.25915383,43.93081351,71.6563588,49.96531679,42.79809305,0.158570401,67.12619972,-98.62741546,36.98274266,43.83897694,26.00296952,30.59602637,-0.866182356,160.9995885,-170.258746,-6.097448394,43.28446778,-90.36416052,27.58421533,8.206349113,312.7982279,-103.8029227,5.67410596,50.18274986,9.748927406,43.37556516,1.872860575,190.7939992,-86.30873015,44.1729341,38.65546345,39.41309386,30.67371445,0.164093684,35.6589222,-156.156263,-5.439528609,35.39255863,-75.71952501,32.36259936,-1.125146732,124.1970655,-228.789913,-3.815649488,32.92929756,-179.6828879,22.15683256,0.676421529,98.87977091,-163.5268016,-4.253553109,65.20825786,-83.64165265,32.78061668
1258,0.284654474,84.88999863,-103.0947672,-9.072313212,57.43498504,-16.28553269,43.49041566,-12.61078568,1119.787673,-75.48755247,41.01681374,38.94206647,18.70559173,34.08560817,1.965571481,66.00744985,-68.25524987,46.59329403,62.07875456,45.64119227,40.80909266,-0.297749535,67.11806641,-76.1788846,38.84676573,33.47906078,29.91332119,28.33566555,-1.41584986,160.9193532,-149.7905271,-4.756499646,36.67497386,-88.05137267,28.7103694,7.17970155,314.0324493,-96.91250196,2.033377727,49.2340655,13.08019354,46.26302506,1.294906263,191.2149994,-65.55153746,48.64950534,33.11907412,42.15161389,38.71414992,0.080089292,35.69582621,-144.2523093,-3.190011882,28.46832877,-55.67145073,41.01046874,-1.477393431,124.141876,-193.1985578,-3.341532162,33.47900369,-166.6607544,30.04741527,0.448762437,98.97936503,-149.2273595,-3.223637033,56.86330552,-46.59496875,41.93549516
1259,0.198501032,84.99756953,-95.74966606,-6.728470586,58.21149728,-15.46207079,46.9399125,-14.99175426,1119.741343,-71.36315493,39.86325601,39.82346726,24.5741028,37.1128009,1.839662175,66.34099986,-48.16219934,51.2921669,62.61745029,40.54001015,51.85392436,-0.567154027,67.12053312,-67.68874891,43.916017,33.50812541,27.77956133,34.49953949,-1.731914377,160.9082657,-146.0483756,-4.139321074,37.08104399,-91.89112339,33.6475114,7.131604773,315.5936747,-73.06799339,5.895575603,54.95266998,12.08171873,55.35356037,1.159187216,191.7683324,-44.20734402,51.93730126,31.03818271,42.94656204,48.78821714,0.088629838,35.76330668,-127.4930533,-1.731137082,30.44610034,-53.79705634,51.15542082,-1.619170148,124.1123456,-186.8707846,-2.751843309,31.69418241,-173.4932224,37.26972773,0.385315974,99.11238632,-137.9730569,-2.702894737,57.7199308,-56.58821581,48.3265549
1260,0.181585614,85.13290024,-90.33740754,-2.57408832,57.67256136,-9.084663489,49.55783059,-16.71984706,1119.76601,-71.57213202,43.81555074,35.51772569,37.48414463,37.01341951,1.83284831,66.74939995,-35.97620873,54.66545545,62.39371437,44.51152911,57.41460161,-0.645243922,67.20259984,-55.46993222,49.25591128,39.09568555,31.28710341,42.95428955,-1.885093065,160.9677867,-143.2085194,-4.232755127,41.84241024,-97.0078548,37.44119089,6.96375919,317.1802165,-74.45901598,8.084821347,59.06651325,14.10629253,54.73034501,1.145741531,192.3763321,-36.90318126,55.95217236,36.7122948,50.94173162,51.71610827,0.138629079,35.8577666,-117.6252532,0.268599143,30.93285957,-55.54202223,56.26534307,-1.752161709,124.0818789,-190.2719637,-2.250842589,24.64424511,-178.3376909,35.80279925,0.379936803,99.29071452,-133.4050052,-1.156509031,57.71647144,-67.632141,50.8597012
1264,0.720918505,85.83698807,-64.62484752,10.598957,58.74376146,24.91431747,60.287678,-10.11947187,1119.511672,-44.03255807,60.54617347,40.25315448,87.68950737,55.85662559,2.145654102,68.41258329,-12.77630131,62.93486976,59.08385578,90.29495625,65.08979955,-0.346806034,67.58699977,-38.35128661,58.21526293,52.55205158,76.32352153,53.86518044,-0.458352455,161.4811671,-128.2437295,2.799139816,47.76642114,-69.3938927,58.672586,8.097872711,324.0579285,-52.30987465,12.6684939,63.61680413,34.41000951,61.08448555,2.836701017,194.9543325,-8.301006559,70.06600675,55.33687632,92.29694068,66.44774381,0.746095798,36.40413717,-80.67782931,7.114342535,45.70296634,-18.00167225,70.43334559,-1.052048377,123.858473,-187.739488,1.201330158,32.72104934,-200.0836921,50.11012352,0.823877128,100.1067767,-118.8177542,3.493346494,53.10892881,-84.8207481,56.98211138
1265,0.723076645,85.95180766,-74.17954387,4.352787513,52.40106933,10.98760342,53.69536505,-7.347357006,1119.49634,-38.69780523,51.67283718,40.50724897,85.2280091,59.60676542,2.23060239,68.80600014,-8.658830874,62.67961004,59.08831637,87.15634692,67.78481943,-0.287537223,67.56626663,-40.61629993,54.85770347,46.53031651,77.14869839,51.96251154,-0.271027304,161.574796,-130.2358939,2.863676125,53.8111287,-73.46558132,56.60169332,7.996114681,325.454363,-54.43994077,9.732873192,61.17418302,19.70678215,59.58099151,3.03380245,195.5226659,-17.24265022,61.69588331,54.59741958,87.63321457,63.55092328,0.774945722,36.5031957,-89.17871753,5.265613493,46.23616258,-22.36481354,61.47515551,-1.029713093,123.6530701,-196.5161524,0.422736024,32.94487896,-240.8806035,45.61011632,0.881259555,100.304158,-115.0210785,2.624104759,53.29760936,-125.0531735,59.09102807
1265,0.723076645,85.95180766,-74.17954387,4.352787513,52.40106933,10.98760342,53.69536505,-7.347357006,1119.49634,-38.69780523,51.67283718,40.50724897,85.2280091,59.60676542,2.23060239,68.80600014,-8.658830874,62.67961004,59.08831637,87.15634692,67.78481943,-0.287537223,67.56626663,-40.61629993,54.85770347,46.53031651,77.14869839,51.96251154,-0.271027304,161.574796,-130.2358939,2.863676125,53.8111287,-73.46558132,56.60169332,7.996114681,325.454363,-54.43994077,9.732873192,61.17418302,19.70678215,59.58099151,3.03380245,195.5226659,-17.24265022,61.69588331,54.59741958,87.63321457,63.55092328,0.774945722,36.5031957,-89.17871753,5.265613493,46.23616258,-22.36481354,61.47515551,-1.029713093,123.6530701,-196.5161524,0.422736024,32.94487896,-240.8806035,45.61011632,0.881259555,100.304158,-115.0210785,2.624104759,53.29760936,-125.0531735,59.09102807
1266,0.734729693,86.07612661,-66.58182037,3.775649534,45.89513472,-13.14094902,54.8078631,-5.398862139,1119.400006,-18.89363217,49.51931227,43.10660413,79.04129737,57.4720057,2.281389335,69.19373347,-7.640186451,59.25316916,61.22894135,81.9463654,68.25447145,-0.032491633,67.64946671,-10.10664677,58.31789993,48.29447781,76.85993069,64.59588712,-0.119764407,161.5879028,-130.1633285,2.520792187,53.98669752,-106.6775596,56.66597743,8.096473458,326.7010966,-45.9383913,7.314955938,60.00969366,-2.674681792,63.35140769,3.195135224,196.0529994,-15.35103811,58.7738579,49.62958353,79.71080438,64.59159284,0.762689414,36.59872665,-93.37257861,3.408299795,46.17606493,-51.17702244,57.3248281,-1.048909671,123.4181801,-211.804973,-0.14780628,33.20784843,-304.7633072,42.73232263,0.90134804,100.4791161,-116.4008838,1.500088254,47.49828919,-181.5930255,57.66406549
1271,1.15953827,86.97578634,-62.91826698,3.094246362,60.26010423,-41.27855449,52.47726647,-1.4747302,1117.466339,-49.46686983,37.87065818,65.72889818,42.80542586,36.97241933,2.377066674,71.03333359,-13.41475383,54.60831686,59.75480895,76.42151948,59.99451977,0.459491953,67.90453339,-44.5500801,40.62712296,53.65706475,60.44932842,40.80637942,0.804570931,161.9270854,-129.8550829,0.853325378,50.4686316,-228.5708958,50.64910094,7.874771887,330.9828623,-70.11049869,1.431563857,63.44884732,-33.86766504,44.9578552,4.651644562,198.9143326,-21.73021213,48.49813852,69.86006646,71.49541121,57.01551433,0.980320216,37.19719238,-94.85663262,1.38637283,67.08138155,-115.8916575,53.83512809,-0.486223422,122.4919739,-224.6083247,-0.045119389,50.04570209,-391.4466523,43.58512505,1.019867599,101.1680339,-144.5124554,0.070449264,45.47371204,-230.7348967,41.89678824
1272,1.103831555,87.08263524,-91.62065935,4.044620382,49.91757411,-51.06535171,53.62894439,-2.80316429,1115.738674,-60.86470171,44.28723093,54.34607372,23.9829287,43.0778035,2.29076285,71.37821681,-15.4042023,62.90212137,64.42965459,66.60553501,62.26147941,0.346218423,67.84153341,-46.27836356,48.49007,58.65818437,40.4978682,45.62361267,0.867999933,161.8946726,-151.5653687,1.626967008,65.15240971,-209.4900261,56.82012457,6.565206585,331.1801758,-113.8210232,-1.162178472,62.23443943,-27.85301039,39.1390903,4.741501265,199.3673325,-14.67045193,59.01400604,79.76457345,59.98504513,64.56410011,0.938885079,37.27832044,-124.1047232,2.468688623,69.5043823,-118.5641783,56.17909714,-0.497106738,122.1551498,-335.2182399,0.300861508,53.56137137,-371.5493278,46.67842577,0.814077886,101.1698046,-205.4910206,-0.557456967,47.27860377,-218.1830759,41.42978386
1272,1.103831555,87.08263524,-91.62065935,4.044620382,49.91757411,-51.06535171,53.62894439,-2.80316429,1115.738674,-60.86470171,44.28723093,54.34607372,23.9829287,43.0778035,2.29076285,71.37821681,-15.4042023,62.90212137,64.42965459,66.60553501,62.26147941,0.346218423,67.84153341,-46.27836356,48.49007,58.65818437,40.4978682,45.62361267,0.867999933,161.8946726,-151.5653687,1.626967008,65.15240971,-209.4900261,56.82012457,6.565206585,331.1801758,-113.8210232,-1.162178472,62.23443943,-27.85301039,39.1390903,4.741501265,199.3673325,-14.67045193,59.01400604,79.76457345,59.98504513,64.56410011,0.938885079,37.27832044,-124.1047232,2.468688623,69.5043823,-118.5641783,56.17909714,-0.497106738,122.1551498,-335.2182399,0.300861508,53.56137137,-371.5493278,46.67842577,0.814077886,101.1698046,-205.4910206,-0.557456967,47.27860377,-218.1830759,41.42978386
1273,1.092356879,87.21133804,-84.64345836,4.429995202,48.67538997,-59.72611585,57.16211767,-2.96483624,1114.114008,-50.84764469,49.14467037,52.16298734,19.0953716,47.93282198,2.290214065,71.75993347,-3.506252982,68.88080649,64.004763,62.16290623,69.18338238,0.225286219,67.73040009,-56.10785275,43.40364375,57.49649427,26.06585564,43.88289877,1.263080928,161.9614065,-126.229806,3.422554142,69.3354468,-191.4993388,69.31192642,6.0816682,331.7126221,-93.03669926,0.700171747,62.89426352,-25.92670009,50.93319309,4.86715619,199.8816661,-9.891533525,61.94822168,79.46646667,54.40816774,67.00048538,0.928080523,37.3732633,-116.9506498,3.280943464,68.64070673,-132.2036321,60.29443212,-0.347212825,122.0555918,-315.4648912,1.012278532,51.93137614,-361.2981987,56.60967659,0.766423333,101.2302869,-205.022432,0.475549378,46.39147074,-189.6302168,51.3325819
1273,1.092356879,87.21133804,-84.64345836,4.429995202,48.67538997,-59.72611585,57.16211767,-2.96483624,1114.114008,-50.84764469,49.14467037,52.16298734,19.0953716,47.93282198,2.290214065,71.75993347,-3.506252982,68.88080649,64.004763,62.16290623,69.18338238,0.225286219,67.73040009,-56.10785275,43.40364375,57.49649427,26.06585564,43.88289877,1.263080928,161.9614065,-126.229806,3.422554142,69.3354468,-191.4993388,69.31192642,6.0816682,331.7126221,-93.03669926,0.700171747,62.89426352,-25.92670009,50.93319309,4.86715619,199.8816661,-9.891533525,61.94822168,79.46646667,54.40816774,67.00048538,0.928080523,37.3732633,-116.9506498,3.280943464,68.64070673,-132.2036321,60.29443212,-0.347212825,122.0555918,-315.4648912,1.012278532,51.93137614,-361.2981987,56.60967659,0.766423333,101.2302869,-205.022432,0.475549378,46.39147074,-189.6302168,51.3325819
1274,1.046647982,87.27910995,-95.68748819,0.452352107,48.29813984,-54.21531088,54.56057289,-2.567913252,1112.005341,-45.89729804,46.71467412,57.27214674,31.3047401,50.73588534,2.319645518,72.11048355,-3.235496892,67.80148177,63.58480769,69.31535386,72.65872124,0.045806257,67.57466685,-76.65782213,38.1288917,51.5246169,23.26861271,38.90018486,1.573702691,161.9456197,-135.1970232,2.242355557,73.58688835,-165.1367734,69.75185096,5.340916894,332.1142242,-103.1413753,-1.512512372,63.33214937,-17.10105774,46.05213463,4.977943151,200.3539993,-6.654293016,58.3322371,79.71643015,63.55753721,68.54852412,0.892859943,37.45057017,-139.4677327,1.442733814,68.17638608,-141.1224843,57.19558465,-0.302193754,121.9182098,-337.3168722,0.205286423,59.34754999,-351.1660486,51.11711596,0.727415317,101.2547752,-211.935218,-0.754630601,45.0598006,-154.1103179,51.87232056
1274,1.046647982,87.27910995,-95.68748819,0.452352107,48.29813984,-54.21531088,54.56057289,-2.567913252,1112.005341,-45.89729804,46.71467412,57.27214674,31.3047401,50.73588534,2.319645518,72.11048355,-3.235496892,67.80148177,63.58480769,69.31535386,72.65872124,0.045806257,67.57466685,-76.65782213,38.1288917,51.5246169,23.26861271,38.90018486,1.573702691,161.9456197,-135.1970232,2.242355557,73.58688835,-165.1367734,69.75185096,5.340916894,332.1142242,-103.1413753,-1.512512372,63.33214937,-17.10105774,46.05213463,4.977943151,200.3539993,-6.654293016,58.3322371,79.71643015,63.55753721,68.54852412,0.892859943,37.45057017,-139.4677327,1.442733814,68.17638608,-141.1224843,57.19558465,-0.302193754,121.9182098,-337.3168722,0.205286423,59.34754999,-351.1660486,51.11711596,0.727415317,101.2547752,-211.935218,-0.754630601,45.0598006,-154.1103179,51.87232056
1275,1.039867579,87.35484899,-126.3626598,-1.020742715,40.63677967,-47.34292655,58.25971922,-1.099691357,1109.967674,-31.02820947,48.44076621,56.52436918,49.90961468,56.901289,2.345625465,72.41458359,-0.825200949,67.27010295,62.88083823,81.7141509,74.40580061,-0.029920875,67.43806686,-72.39216875,42.31611927,45.5179297,24.91752875,44.67113465,1.600739045,161.8568522,-223.6340856,0.280294561,67.53495297,-139.5444109,57.55116591,4.556065749,332.53237,-108.101278,-5.985304955,57.74075982,-7.829346053,43.68126863,5.394908429,200.9129995,-2.855745449,60.22186849,80.02953541,75.28931555,75.970179,0.848759032,37.51229808,-220.1683327,-0.654269104,61.62342919,-152.1105042,55.89835646,-0.102029481,121.7545064,-390.7922968,0.06265345,58.81618192,-344.6219641,60.47160235,0.658201988,101.2701174,-216.5711211,-2.128340307,38.3249078,-134.305499,49.16742643
1275,1.039867579,87.35484899,-126.3626598,-1.020742715,40.63677967,-47.34292655,58.25971922,-1.099691357,1109.967674,-31.02820947,48.44076621,56.52436918,49.90961468,56.901289,2.345625465,72.41458359,-0.825200949,67.27010295,62.88083823,81.7141509,74.40580061,-0.029920875,67.43806686,-72.39216875,42.31611927,45.5179297,24.91752875,44.67113465,1.600739045,161.8568522,-223.6340856,0.280294561,67.53495297,-139.5444109,57.55116591,4.556065749,332.53237,-108.101278,-5.985304955,57.74075982,-7.829346053,43.68126863,5.394908429,200.9129995,-2.855745449,60.22186849,80.02953541,75.28931555,75.970179,0.848759032,37.51229808,-220.1683327,-0.654269104,61.62342919,-152.1105042,55.89835646,-0.102029481,121.7545064,-390.7922968,0.06265345,58.81618192,-344.6219641,60.47160235,0.658201988,101.2701174,-216.5711211,-2.128340307,38.3249078,-134.305499,49.16742643
1276,1.065937147,87.45117671,-121.5699101,1.004032943,40.45187834,-40.60089053,62.02480002,1.207085934,1108.570673,-15.79561589,53.73740969,56.33950071,69.05213786,62.40667458,2.366611358,72.73850021,-2.786251751,69.32184582,62.11258441,91.9013474,76.05158237,-0.139964353,67.32613347,-80.75817218,42.99401633,43.72567566,29.10171948,41.16930727,1.577646535,161.7968872,-236.0657782,0.543057431,60.91130553,-129.8553579,56.06635789,4.018343997,333.0330536,-103.6426032,-6.81830979,56.87480435,-4.214100056,46.53621214,5.623414497,201.533666,-16.12279861,59.67828015,80.16631445,85.2379016,74.05768685,0.814382835,37.57608376,-216.2366425,-0.671960506,56.35559587,-170.3438812,57.62335422,-0.075065636,121.558666,-412.5393461,-0.190579326,48.08748981,-347.1802111,51.28217434,0.597180743,101.2426788,-216.4632316,-1.489240743,38.01701981,-141.9357948,49.2385055
1276,1.065937147,87.45117671,-121.5699101,1.004032943,40.45187834,-40.60089053,62.02480002,1.207085934,1108.570673,-15.79561589,53.73740969,56.33950071,69.05213786,62.40667458,2.366611358,72.73850021,-2.786251751,69.32184582,62.11258441,91.9013474,76.05158237,-0.139964353,67.32613347,-80.75817218,42.99401633,43.72567566,29.10171948,41.16930727,1.577646535,161.7968872,-236.0657782,0.543057431,60.91130553,-129.8553579,56.06635789,4.018343997,333.0330536,-103.6426032,-6.81830979,56.87480435,-4.214100056,46.53621214,5.623414497,201.533666,-16.12279861,59.67828015,80.16631445,85.2379016,74.05768685,0.814382835,37.57608376,-216.2366425,-0.671960506,56.35559587,-170.3438812,57.62335422,-0.075065636,121.558666,-412.5393461,-0.190579326,48.08748981,-347.1802111,51.28217434,0.597180743,101.2426788,-216.4632316,-1.489240743,38.01701981,-141.9357948,49.2385055
